"sku","name","brand","category","price","weight","inventory","short_description","description","health_categories","images","active","featured"
"5848","Doctor's Blend Moringa","Doctor's Blend","Doctors Blend R Moringa","27.99","","100","Experience the extraordinary benefits of Doctor's Blend® Moringa, derived from the renowned ""miracle tree."" Each capsule delivers a potent 550mg of 10:1 Moringa Leaf Extract, ensuring you receive maximum nutritional value.","Experience the extraordinary benefits of Doctor's Blend® Moringa, derived from the renowned ""miracle tree."" Each capsule delivers a potent 550mg of 10:1 Moringa Leaf Extract, ensuring you receive maximum nutritional value.","Liver Support","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-r-moringa-0ad362246f9e9d6492384ba75dd099ae.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-r-moringa-supplement-facts-3d956581edcbf3f2ed3b84405c73f50b.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-r-moringa-bar-code-6341a8f165d5130020b41166704f8b85.jpg,https://hmherbs.com/application/files/6217/4421/0583/Doctors_Blend_r_Moringa.jpg","true","false"
"8562","Doctor's Blend Nutri-Sorb","Doctor's Blend","Doctors Blend Nutri Sorb 1","16.99","","100","Nutri-Sorb promotes vitality and energy, making it a perfect addition to your daily routine. Elevate your nutritional game and unlock your full potential with Doctor's Blend Nutri-Sorb.","Nutri-Sorb promotes vitality and energy, making it a perfect addition to your daily routine. Elevate your nutritional game and unlock your full potential with Doctor's Blend Nutri-Sorb.","Energy & Vitality","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-r-nutri-sorb-970d8c66ae365d8e4fdacfafe02b4859.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-r-nutri-sorb-ingredients-9c8693ca102f77ec6825a4080121f07d.jpg,https://hmherbs.com/application/files/3817/4421/6808/Doctors_Blend_r_Nutri-Sorb.jpg","true","false"
"2405","Doctor's Blend Omega 3 Fish Oil","Doctor's Blend","Doctors Blend Omega 3 Fish Oil","18.95","","100","Doctor's Blend Omega 3 Fish Oil provides a premium source of essential fatty acids in easy-to-digest soft gels, available in 60 or 120 capsules.","Doctor's Blend Omega 3 Fish Oil provides a premium source of essential fatty acids in easy-to-digest soft gels, available in 60 or 120 capsules.","Weight Management","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-omega-3-fish-oil-4cbe5bc17ba9649466a32d8d8e4d30dd.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-omega-3-fish-oil-ingredients-e345560ff9b9b94d2b7904599505f694.jpg,https://hmherbs.com/application/files/9217/4102/9286/Doctors_Blend_Omega_3_Fish_Oil.jpg","true","false"
"6065","Doctor's Blend Prostate Care Formula","Doctor's Blend","Doctors Blend Prostate Care","29.95","","100","Our Doctor's Blend Prostate Care Formula is specially formulated to support prostate health and function. With a unique blend of natural ingredients such as saw palmetto, pumpkin seed, and zinc, this supplement helps maintain a healthy prostate.","Our Doctor's Blend Prostate Care Formula is specially formulated to support prostate health and function. With a unique blend of natural ingredients such as saw palmetto, pumpkin seed, and zinc, this supplement helps maintain a healthy prostate.","Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-prostate-care-formula-33261819503a8bdda9264efa19d484e4.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-prostate-care-formula-ingredients-667a62e86b5153ae9180a6bffb250a57.jpg,https://hmherbs.com/application/files/2717/4179/7750/Doctors_Blend_Prostate_Care_Formula.jpg","true","false"
"8513","Doctor's Blend Reds & Greens Complete","Doctor's Blend","Doctors Blend Reds And Greens Complete","28.99","","100","Doctor's Blend Reds & Greens Complete. This innovative supplement harnesses the power of Phytoserv® plant-based extracts, providing the essential phytonutrients equivalent to 4-5 servings of fruits and vegetables in just one convenient capsule. Enjoy a hassle-free way to boost your nutrition without any fillers, making it an ideal choice for those seeking a simple yet effective health solution.","Doctor's Blend Reds & Greens Complete. This innovative supplement harnesses the power of Phytoserv® plant-based extracts, providing the essential phytonutrients equivalent to 4-5 servings of fruits and vegetables in just one convenient capsule. Enjoy a hassle-free way to boost your nutrition without any fillers, making it an ideal choice for those seeking a simple yet effective health solution.","Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-reds-and-greens-complete-2bfd81db52988c7fa91aa60b11973662.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-r-reds-and-greens-complete-ingredients-d2520874cd00e026c60813d95906dde2.jpg,https://hmherbs.com/application/files/6017/4422/0028/Doctors_Blend_Reds_and_Greens_Complete.jpg","true","false"
"69875","Doctor's Blend Resveratrol Plus","Doctor's Blend","Doctors Blend Resveratrol Plus","21.95","","100","Doctor's Blend Resveratrol Plus is a premium dietary supplement formulated to enhance overall health and vitality.","Doctor's Blend Resveratrol Plus is a premium dietary supplement formulated to enhance overall health and vitality.","Energy & Vitality,Men's Health,Weight Management","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-r-resveratrol-plus-784e074fed4f51683da7a577db07bc8d.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-resveratrol-plus-60-capsules-berrys-217ce2ad53c64a4fa58d6686d9370b4e.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-resveratrol-plus-60-capsules-ingredients-a5b2cf2d3bfbff13e13c568f5417b30c.jpg,https://hmherbs.com/application/files/8717/4421/5328/Doctors_Blend_r_Resveratrol_Plus.jpg","true","false"
"88553","Doctor's Blend Shilajit","Doctor's Blend","Doctors Blend Shilajit","29.99","","100","Doctor's Blend Shilajit 60 Capsules is a top-quality supplement that harnesses the power of natural Shilajit to promote overall health and wellbeing.","Doctor's Blend Shilajit 60 Capsules is a top-quality supplement that harnesses the power of natural Shilajit to promote overall health and wellbeing.","Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-shilajit-1e3416f5d806be5afb63cdf07da6268f.jpg,https://hmherbs.com/application/files/6017/4179/7589/DOCTORS_BLEND_SHILAJIT.jpg","true","false"
"17828","Doctor's Blend Turmeric Curcumin","Doctor's Blend","Doctors Blend Turmeric Curcumi","29.95","","100","Experience the benefits of Doctor's Blend Turmeric Curcumin, a powerful supplement packed with 95% curcuminoids for overall health and wellness. Don't miss out, order now!","Experience the benefits of Doctor's Blend Turmeric Curcumin, a powerful supplement packed with 95% curcuminoids for overall health and wellness. Don't miss out, order now!","Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-turmeric-curcumin-with-black-pepper-1ea38600d49d2cc20b429bae8ae6ef96.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-turmeric-curcumin-with-black-pepper-90-capsules-04dbb9cd0c54bc1be974005fc1a10bd1.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-turmeric-curcumin-with-black-pepper-product-information-579eae948ed697dddfbbc52a69699ad5.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-turmeric-curcumin-with-black-pepper-ingredients-1519587774980207682db055add54405.jpg,https://hmherbs.com/application/files/7817/4179/7464/Doctors_Blend_Turmeric_Curcumin_with_Black_Pepper.jpg","true","false"
"50940","Doctor's Blend VidaThrive Multivitamin","Doctor's Blend","Doctors Blend Vidathrive","29.99","","100","Doctor's Blend VidaThrive Multivitamin is a comprehensive supplement that supports overall health. Packed with essential vitamins and minerals, it boosts energy, enhances immune function, and promotes nutritional balance.","Doctor's Blend VidaThrive Multivitamin is a comprehensive supplement that supports overall health. Packed with essential vitamins and minerals, it boosts energy, enhances immune function, and promotes nutritional balance.","Immune Support,Energy & Vitality,Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-vidathrive-multivitamin-180-tablets-1c7accd5c8f31e9158d812568549a09e.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-vidathrive-multivitamin-90-tablets-225d4e6feba86187c2148de42d86882c.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-vidathrive-multivitamin-ingredients-9eefea9803c9120c6819ff56300c7057.jpg,https://hmherbs.com/application/files/7417/4914/4893/Doctors_Blend_VidaThrive_Multivitamin_180_Tablets.jpg","true","false"
"1396","Doctor's Blend Vydrate Powder","Doctor's Blend","Doctors Blend Vydrate","29.99","","100","Doctor's Blend VYDRATE Powder is a specially formulated product designed to help individuals stay hydrated and replenish essential electrolytes.","Doctor's Blend VYDRATE Powder is a specially formulated product designed to help individuals stay hydrated and replenish essential electrolytes.","","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-vydrate-powder-5816b41cfd71d5b2cc83955556ace3d5.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-vydrate-powder-dehydrate-cf7d15231ed4a75f4da340f1e30d72bf.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-vydrate-powder-ingredients-4bde03a7e9c56cd382bb0e1487048af1.jpg,https://hmherbs.com/application/files/4317/4137/1254/Doctors_Blend_VYDRATE_Powder.jpg","true","false"
"27419","Doctor’s Blend Testo Accel 224","Doctor's Blend","Doctor Blend Testo Accel 1","49.99","","100","Doctor’s Blend Testo Accel 224 Capsules is a powerful supplement designed to support men’s overall health and well-being. Made with a blend of natural ingredients, this formula aims to naturally boost testosterone levels, increase energy, build muscle mass, and improve stamina.","Doctor’s Blend Testo Accel 224 Capsules is a powerful supplement designed to support men’s overall health and well-being. Made with a blend of natural ingredients, this formula aims to naturally boost testosterone levels, increase energy, build muscle mass, and improve stamina.","Energy & Vitality,Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-testo-accel-224-capsules-9853b181b3714e09b4e629837af87e5c.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/doctors-blend-testo-accel-224-capsules-ingredients-117cf4217efb37bf827265469a81dc82.jpg,https://hmherbs.com/application/files/2317/5198/4713/Doctors_Blend_Testo_Accel_224_Capsules.jpg","true","false"
"28522","Doctor’s Blend Total Brain Balance","Doctor's Blend","Doctors Blend Total Brain Balance","36.99","","100","Not Available","","Brain Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-28522-a05bdc158c9e01f4692c6399efdc1aed.jpg,https://hmherbs.com/application/files/2617/4422/2857/product-main-img-28522.jpg","true","false"
"21516","Dr. Tony's Pomegranate Plus","Dr. Tony","Dr Tonys Pomegranate Plus 1","42.95","","100","Dr. Tony O'Donnell's Pomegranate Plus is a premium 9.8oz dietary supplement that enhances health and wellness. Packed with pomegranate's powerful antioxidants, it supports heart health and healthy aging.","Dr. Tony O'Donnell's Pomegranate Plus is a premium 9.8oz dietary supplement that enhances health and wellness. Packed with pomegranate's powerful antioxidants, it supports heart health and healthy aging.","Heart Health,Immune Support,Men's Health,Weight Management,Anti-Aging","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-21516-5d9b85205190e3af29fc692154916984.jpg,https://hmherbs.com/application/files/2517/5003/6756/product-main-img-21516.jpg","true","false"
"21623","Dr. Tony's Radiant Greens Tropical - Free Shipping","Dr. Tony","Dr Tonys Radiant Greens Tropical 1","44.95","","100","Dr. Tony O'Donnell's Radiant Greens in Tropical Flavor offers a delicious and nutritious blend designed to support overall health and wellness. This 9.6oz powder combines a variety of nutrient-rich greens, fruits, and superfoods, providing essential vitamins and minerals in a convenient format. Ideal for smoothies or as a refreshing drink, Radiant Greens promotes energy, digestion, and immune function, making it an excellent addition to any health-conscious lifestyle.","Dr. Tony O'Donnell's Radiant Greens in Tropical Flavor offers a delicious and nutritious blend designed to support overall health and wellness. This 9.6oz powder combines a variety of nutrient-rich greens, fruits, and superfoods, providing essential vitamins and minerals in a convenient format. Ideal for smoothies or as a refreshing drink, Radiant Greens promotes energy, digestion, and immune function, making it an excellent addition to any health-conscious lifestyle.","Digestive Health,Immune Support,Energy & Vitality","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-21623-1ab59bae4fb1aae53ebf85387f7fc45d.jpg,https://hmherbs.com/application/files/3517/5003/7126/product-main-img-21623.jpg","true","false"
"98140","Enzymedica Defense Regular Strength","Enzymedica","Enzymedica Enzyme Defense Virastop","39.14","","100","Enzymedica Defense Regular Strength Acid Soothe is meticulously crafted to offer relief for those suffering from gastrointestinal distress and discomfort. This calming formula utilizes the benefits of natural ingredients to ease symptoms, fostering digestive balance and overall wellness.","Enzymedica Defense Regular Strength Acid Soothe is meticulously crafted to offer relief for those suffering from gastrointestinal distress and discomfort. This calming formula utilizes the benefits of natural ingredients to ease symptoms, fostering digestive balance and overall wellness.","Digestive Health,Immune Support,Stress & Anxiety","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/enzymedica-regular-strength-enzyme-defense-120-capsules-b0371088763e9e1bd9f677f5aa69924b.jpg,https://hmherbs.com/application/files/7617/4208/4809/Enzymedica_Regular_Strength_Enzyme_Defense_120_Capsules.jpg","true","false"
"22090","Enzymedica's Natto-K","Enzymedica","Enzymedica Natto K 1","40","","100","Enzymedica's Natto-K is a premium dietary supplement designed to support cardiovascular health and promote healthy circulation. Formulated with the powerful enzyme nattokinase, it aids in the breakdown of fibrin, helping to maintain optimal blood flow and reduce the risk of clot formation.","Enzymedica's Natto-K is a premium dietary supplement designed to support cardiovascular health and promote healthy circulation. Formulated with the powerful enzyme nattokinase, it aids in the breakdown of fibrin, helping to maintain optimal blood flow and reduce the risk of clot formation.","Blood Pressure,Heart Health,Digestive Health,Men's Health,Weight Management","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/enzymedica-natto-k-90-capsules-92577cc1caeaf41cf1bfba955d609196.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/enzymedica-natto-k-90-capsules-ingredients-d3fcfc883c11d406fc298002c6ac2544.jpg,https://hmherbs.com/application/files/2417/4208/1148/Enzymedica_Natto-K_90_Capsules.jpg","true","false"
"16651","Flexcin CM8 Load-Up Formula","Flexcin","Flexcin Cm8 Load Formula 1","49.95","","0","Flexcin CM8 Load-Up Formula provides rapid relief for severe joint conditions with a potent blend of ingredients, including Cetyl Myristoleate (CM8®), known for its lubricating, anti-inflammatory, and analgesic effects, effectively easing joint pain and stiffness from arthritis and fibromyalgia.","Flexcin CM8 Load-Up Formula provides rapid relief for severe joint conditions with a potent blend of ingredients, including Cetyl Myristoleate (CM8®), known for its lubricating, anti-inflammatory, and analgesic effects, effectively easing joint pain and stiffness from arthritis and fibromyalgia.","Joint & Arthritis,Pet Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/flexcin-cm8-load-up-formula-120-capsules-fe19da711fe8f9eeefc692e906f6a108.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/flexcin-cm8-load-up-formula-120-capsules-three-pack-62082467bd84933f1c442320b03d47f2.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/flexcin-cm8-load-up-formula-120-capsules-cm8-167d903268870339c6de2c35185647ee.webp,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/flexcin-cm8-load-up-formula-120-capsules-g-124b8046ed0b507822b2829bb802ea9c.webp,https://hmherbs.com/application/files/2217/4467/5762/Flexcin_CM8_Load-Up_Formula_120_Capsules.jpg","true","false"
"FL901","Flexcin With CM8","Flexcin","Flexcin Wcm 8","36.99","","100","Flexcin Joint Maintenance Formula promotes long-term joint health by strengthening cartilage, lubricating joints, and reducing inflammation.","Flexcin Joint Maintenance Formula promotes long-term joint health by strengthening cartilage, lubricating joints, and reducing inflammation.","Joint & Arthritis,Pet Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/flexcin-with-cm8-joint-maintenance-formula-64ba09f0252427b871f2f37db3736251.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/flexcin-with-cm8-joint-maintenance-formula-3-pack-d519e5b31bc36125ef7494cca07d8645.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/flexcin-with-cm8-joint-maintenance-formula-ingredients-2d4247a08c2c3bf8cab6f43bbc652159.jpg,https://hmherbs.com/application/files/9517/4180/5851/Flexcin_With_CM8_Joint_Maintenance_Formula.jpg","true","false"
"612","ForMor Cardio Cocktail 32 oz","ForMor International","Formor Cardio Cocktail 32 Oz","74.96","","100","ForMor Cardio Cocktail 32 oz is a premium liquid supplement designed to enhance cardiovascular health and overall vitality.","ForMor Cardio Cocktail 32 oz is a premium liquid supplement designed to enhance cardiovascular health and overall vitality.","Blood Pressure,Heart Health,Energy & Vitality,Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/formor-cardio-cocktail-32oz-e2e348f52c4ec29ca2c41ed0e3676d5a.jpg,https://hmherbs.com/application/files/6817/4174/5535/ForMor_Cardio_Cocktail_32oz.jpg","true","false"
"27244","Global Healing Candida Balance","Global Healing","Global Healing Candida Balance","35.99","","0","Not Available","Candida Balance Better Skin Health Your skin is susceptible to the presence of various harmful organisms that can trigger uncomfortable symptoms like itching, redness, and irritation. Fortunately, Candida Balance offers a remarkable all-natural solution that tackles these disturbances at their source. Our meticulously formulated formula contains a potent blend of natural ingredients that work harmoniously to target and eliminate these troublesome organisms, providing soothing relief and restoring skin's health and vitality.","Sleep Support,Energy & Vitality,Skin Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-27244-92e7c0154e35f06e936810e042d3f96d.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/global-healing-candida-balance-ingredients-8db886fb6eac824cd8ea6043de009d36.jpg,https://hmherbs.com/application/files/7917/4077/1136/product-main-img-27244.jpg","true","false"
"27120","Global Healing Oxy-Powder","Global Healing","Global Healing Oxy Powder","49.95","","0","Global Healing Oxy-Powder People experiencing constipation, Those looking to ease bloating and other digestive issues","Global Healing Oxy-Powder People experiencing constipation, Those looking to ease bloating and other digestive issues","Digestive Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-27120-e4eea2a34b328f9a55b87044a89c9702.webp,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/global-healing-oxy-powder-ingredients-0a6e34e2dbf00425a3390192f6238f45.jpg,https://hmherbs.com/application/files/7417/4397/9143/product-main-img-27120.webp","true","false"
"27612","Global Healing Toxin Binder","Global Healing","Global Healing Toxin Binder","34.95","","0","Global Healing Toxin Binder Every day, we are exposed to microscopic harmful substances through environmental pollutants, personal care products, and household cleaners. While our bodies have a natural filtering process, excessive exposure can cause toxin buildup, leading to various health issues. Our detox support supplement is made with revolutionary ingredients and innovative technology to help you flush out toxins naturally and improve overall organ function.","Global Healing Toxin Binder Every day, we are exposed to microscopic harmful substances through environmental pollutants, personal care products, and household cleaners. While our bodies have a natural filtering process, excessive exposure can cause toxin buildup, leading to various health issues. Our detox support supplement is made with revolutionary ingredients and innovative technology to help you flush out toxins naturally and improve overall organ function.","Men's Health,Liver Support","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-27612-d0970978bd425b0bf9256e05f53e84c6.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/global-healing-toxin-binder-ingredients-38a48cc6622d8f82bdbf4047941b5f70.webp,https://hmherbs.com/application/files/6517/4397/8361/product-main-img-27612.jpg","true","false"
"25986","Global Healing Women’s Hormone Balance","Global Healing","Thres Global Healing Womens Hormone Balance","44.99","","0","Women's Hormone Balance is an extraordinary amalgamation of Raw Herbal Extract™, derived from organic herbs and all-natural components, working synergistically to foster a harmonious equilibrium of hormones, thereby bestowing unrivaled vitality upon women. Formulated with our proprietary Raw Herbal Extract technology to preserve the plant's essence, creating a potent, bioavailable liquid extract without heat, alcohol, or harsh chemicals.","Women's Hormone Balance is an extraordinary amalgamation of Raw Herbal Extract™, derived from organic herbs and all-natural components, working synergistically to foster a harmonious equilibrium of hormones, thereby bestowing unrivaled vitality upon women. Formulated with our proprietary Raw Herbal Extract technology to preserve the plant's essence, creating a potent, bioavailable liquid extract without heat, alcohol, or harsh chemicals.","Energy & Vitality,Women's Health,Men's Health","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-25986-c5eb58b0f973edd64f4cdf782bfe316f.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/global-healing-womens-hormone-balance-ingredients-f36da3f8bae1eef8413fbe84d3204ff4.jpg,https://hmherbs.com/application/files/2617/4077/1258/product-main-img-25986.jpg","true","false"
"04592","Herbs For Life CBD Gummies 30mg","Unknown","Herbs Life Cbd Gummies 30mg","39.99","","100","Herbs For Life CBD Gummies provide a tasty and convenient way to enjoy the benefits of CBD. Each gummy contains 900mg of high-quality CBD to promote relaxation and wellness, made with natural ingredients and no artificial additives. This product can not be sold in the State of Alabama.","Herbs For Life CBD Gummies provide a tasty and convenient way to enjoy the benefits of CBD. Each gummy contains 900mg of high-quality CBD to promote relaxation and wellness, made with natural ingredients and no artificial additives. This product can not be sold in the State of Alabama.","Stress & Anxiety","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/herbs-for-life-cbd-gummies-30mg-900mg-per-bottle-e449babf3c65d85ead81a2f1ac0613d4.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/herbs-for-life-cbd-gummies-30mg-900mg-ingredients-563575bfa32794f540f9d44577cdb9ef.jpg,https://hmherbs.com/application/files/7817/4179/9036/HERBS_FOR_LIFE_CBD_GUMMIES_30MG_-_900MG_PER_BOTTLE.jpg","true","false"
"08851","Herbs For Life Delta 9 Gummies 10mg Ea.","Unknown","Herbs Life Delta 9 Gummies","42.95","","100","Herbs For Life Delta 9 Gummies 10mg provide a convenient way to enjoy Delta 9 THC benefits. Each of the 40 gummies offers a consistent dosage for a reliable experience, making them suitable for both new and experienced users. This product can not be sold in the State of Alabama.","Herbs For Life Delta 9 Gummies 10mg provide a convenient way to enjoy Delta 9 THC benefits. Each of the 40 gummies offers a consistent dosage for a reliable experience, making them suitable for both new and experienced users. This product can not be sold in the State of Alabama.","","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/herbs-for-life-delta-9-gummies-10mg-40ct-2f7035d0b0f032da6c9bd35c9263cd82.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/herbs-for-life-delta-9-gummies-10mg-40ct-ingredients-5ceaafdf82369ebec7b9890c0c72aafe.jpg,https://hmherbs.com/application/files/3817/4179/9373/Herbs_For_Life_Delta_9_Gummies_10mg_40ct.jpg","true","false"
"16461","HI TECH PHARMACEUTICAL BLACK WIDOW W/EPHEDRA","Unknown","Hi Tech Pharmaceutical Black Widow Wephedra","39.99","","100","Not Available","Hi Tech Black Widow diet weight loss pills are a powerful dietary supplement designed to support weight loss and enhance metabolic function. Formulated with a blend of potent ingredients, these pills aim to increase energy levels, suppress appetite, and promote fat burning. Hi Tech Black Widow, 90 Capsules Hi Tech Black Widow is a powerful weight loss and energy supplement designed to enhance your weight management journey. Each bottle contains 90 capsules, featuring a potent blend of ephedra and mood-enhancing natural ingredients that not only aid in shedding pounds but also promote overall well-being. With a recommended dosage of one capsule three times daily, Black Widow delivers an extreme boost of energy and alertness, making it an ideal choice for pre-workout routines or maintaining focus throughout the day. However, it is crucial to consult a healthcare professional before use, particularly for individuals with specific medical conditions or those under 18 years of age. Directions: Take 1 capsule three times daily. Do not exceed 4 capsules in any 24 hour period. DISCLAIMER: *These statements have not been evaluated by the Food & Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any disease.","Energy & Vitality,Brain Health,Men's Health,Pet Health,Weight Management,Liver Support","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-16461-1013af828199aaf12fa9c8c66b89651d.jpg,https://hmherbs.com/application/files/5417/5003/4833/product-main-img-16461.jpg","true","false"
"27894","Hi-Tech Pharmaceuticals Hellfire W/ Ephedra","HI-Tech","Hi Tech Pharmaceutical Hellfire Wephedra Extract","39.95","","100","Not Available","Hi-Tech Pharmaceuticals Hellfire The Hi-Tech Pharmaceuticals Hellfire W/ Ephedra Extract 90 Capsules is an advanced thermogenic fat burner and diet aide that delivers unrivaled results. This powerful formula combines the benefits of DMHA and Ephedra extract to create a potent stimulant-powered fat burner that is perfect for experienced users. It is intended for healthy adults aged 21 and older, and consulting a healthcare professional before use is advised. Hellfire W/ Ephedra Extract 90 Capsules is an advanced thermogenic fat burner and diet aide that delivers unrivaled results. Hi-Tech Pharmaceuticals Hellfire with Ephedra Extract is a powerful thermogenic fat burner for experienced users aiming for effective weight loss. Each capsule combines DMHA and Ephedra extract to boost fat burning, energy, and focus. The recommended dosage is one capsule after breakfast, with a maximum of three capsules daily for up to eight weeks, followed by a two-week break. Each serving contains 535mg, including 150mg of Caffeine Anhydrous and 150mg of Ephedra Extract, plus other beneficial ingredients. While Hellfire offers notable benefits, caution is advised due to potential side effects like increased blood pressure. Consult a healthcare professional before use, especially if pregnant, nursing, or sensitive to caffeine. Start your weight loss journey with Hi-Tech Pharmaceuticals Hellfire W/ Ephedra Extract. Direction: Take one (1) capsule after your breakfast. Take another (1) capsule 4-6 hours later. Do not take more than three (3) capsules within a 24 hour period. Warning: Donot for use by individuals under the age of 18 years. Do not use if you are pregnant or nursing. This product can raise blood pressure and interfere with other drugs you may be taking. Talk to your doctor about this product. DISCLAIMER: *These statements have not been evaluated by the Food & Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any disease.","Blood Pressure,Energy & Vitality,Brain Health,Men's Health,Weight Management,Liver Support","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/product-main-img-27894-c90a0d47db713cb527269e8199bbb565.jpg,https://hmherbs.com/application/files/7417/4991/0147/product-main-img-27894.jpg","true","false"
"62813","HIPPIE JACK'S YUMMY HEMP GUMMIE","Unknown","Hippie Jacks Yummy Hemp Gummie","39.95","","100","Hippie Jack's Yummy Hemp Gummies offer a delightful and convenient way to enjoy the benefits of hemp. Each 30-count bottle contains 600mg of premium hemp extract, with each gummy bear delivering a potent 20mg dose.","Hippie Jack's Yummy Hemp Gummies offer a delightful and convenient way to enjoy the benefits of hemp. Each 30-count bottle contains 600mg of premium hemp extract, with each gummy bear delivering a potent 20mg dose.","Liver Support","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/hippie-jacks-yummy-hemp-gummies-20mg-757dcc2ad467e90f627a8eebaccc9137.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/hippie-jacks-yummy-hemp-gummies-20mg-3rd-party-test-2be8443052ebd7c55a4c7eb383dfb6e0.jpg,https://hmherbs.com/application/files/4717/4156/7118/Hippie_Jacks_Yummy_Hemp_Gummies_20mg.jpg","true","false"
"NCI060","Host Defense Chaga","Host Defence","Host Defense Chaga","27.99","","100","Host Defense Chaga is a 60-capsule dietary supplement that supports immune health and overall well-being. Made from antioxidant-rich Chaga mushrooms, it enhances the body's natural defenses.","Host Defense Chaga is a 60-capsule dietary supplement that supports immune health and overall well-being. Made from antioxidant-rich Chaga mushrooms, it enhances the body's natural defenses.","Immune Support,Men's Health,Weight Management","https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/host-defense-chaga-60-capsules-77dfc1b1ab51249b51b0e12091902533.jpg,https://i0.wp.com/hmherbs.com/application/files/cache/thumbnails/host-defense-chaga-60-capsules-ingredients-2327126f191aa771ff88ef09daaca5db.jpg,https://hmherbs.com/application/files/8917/4097/0406/Host_Defense_Chaga_60_Capsules.jpg","true","false"
